,Restaurant,User_Name,Location,Time,Stars,Review,Zip_Code
160,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Alex N.,"Chula Vista, CA",1/18/2017,4,Took a few minutes longer than expected to get service but when we did they were very friendly and the food was great ! I will return .,92591
161,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Pat C.,"Sun City, CA",1/24/2019,5,"What a great experience! We were seated quickly, and our server, Michelle, was at our table in very short order. The food was delicious and we thoroughly enjoyed it.",92591
162,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Augncy E.,"Temecula, CA",1/20/2019,5,"I just ate here and the food was delicious!! Our waiter, Noah, was very tentative to our needs. The 1 and only minor flaw was the fact that my husband ran out of soda, and chewed on the ice for a while, before Noah could take notice and offer a refill. Again, minor flaw, and most likely justified as Noah appeared to be very busy with other duties.Keep up the good work!",92591
163,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",John M.,"New York, NY",9/17/2017,5,"Thank you michael (miguel) for your excellent service today. Pf changs, this man is an asset to your company. My family enjoyed the food. Lobster roll was great",92591
164,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Robert B.,"Murrieta, CA",1/13/2019,5,"We had a great evening here. Food was superb as usual. We had the best service. Devon Williams was our server and he did a 10+ job. He was friendly, courteous and knew his stuff. He gave us a few tips which we followed and he was right on. Next time we go we absolutely will ask for him. I highly recommend him. Great job and represented the establishment well.",92591
165,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Stephanie P.,"Escondido, CA",7/10/2018,3,I ordered take out on Sunday and they forgot my sides for both entrees and the lettuce for my lettuce wraps. The food I did receive was delicious. Chang's chicken noodle soup is the best!! I called to complain about my order not being complete. I had to call 3 times because I kept being left on hold. Not cool. Finally after 20 minutes of calling and holding the manager said she would compensate the missing items. I'm glad she made it right. So 3 stars for her and the soup!,92591
166,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Ryan C.,"Temecula, CA",4/19/2019,2,"19 April 2019 my wife and I decided to go to P.F. Chang's. We typically dine the every 2-3 weeks. We made a reservation for 6:15 pm and we arrive at the restaurant approximately 6:10 pm. They informed us to wait a few min so they could clean off a table. After waiting for 10-15 minutes they said lets go to your table. On the way to our table they informed us that our table was dirty and we should go sit back down. Once we returned someone had already taken the seats and we now standing with 2 kids. After about another 15 minutes and several others that were seated who came in behind us I asked one of the ladies at the front counter if they had forgot about us and they were suddenly able to seat us. Our waiter brought me the wrong drink before going on his break and bringing in the B Team to take over for him. Someone else on staff delivered the food to our table which was great as usual. And prior to us being finished eating they brought us the bill and asked if we wanted a box. Sarcasm-""No problem, we didn't want more drinks or dessert"". About that time our waiter came off break and I paid gave him and gave him my rewards card and showed him a reward in my email that was about to expire and informed him I wanted to use the reward for a free entree. He brings back the bill and it's not accurate. He did a 10% off my bill instead of a free entree. I correct him and he goes and gets another bill. He comes back and we still don't have the box they were trying to push on us when they wanted us to leave. I am going to be straight with you P.F. Chang's, if I get this kind of service one more time I will find somewhere else to get my Asian fusion. I am disappointed in you.",92591
167,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",John K.,"Winchester, CA",11/3/2019,5,Jessica was an amazing server! Fun friendly attentive!  I will ask for her every time I go back ! Well done :),92591
168,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Meagan B.,"Corona, CA",10/18/2018,5,My husband and I came in for our 10th wedding anniversary and our waitress was Morgan. She was Amazing! And I don't use that lightly. She was bright and cheerful and on point! She has a great personality and truly made our kid free outing a treat. She is an amazing server and we will definitely be back and ask for her! She is truly a great representation of your company.,92591
169,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Amanda R.,"Temecula, CA",4/22/2017,3,"This review is only for drinks. I stopped in one evening to have some drinks with girlfriends. Service was great, however, initially took quite a while to have someone take our drink order outside. There were four or five open tables, and they were all dirty. Took a while to get cleaned up. Drinks were tasty, though I didn't taste any liquor. I definitely expect an $11 drink to do the job.",92591
170,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Tommy S.,"San Jacinto, CA",5/27/2017,5,"Excellent food and excellent service. Our server ""Jake"" has a passion for describing menu items in great detail. He put us on the path to a great lunch!!",92591
171,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Gabriel O.,"Murrieta, CA",3/15/2018,5,Came in for HH and was kinda of busy so i Sat at bar area. Immediately greeted by Jessica with a smile.  Offered me several items and drinks and answered all my questions. Had the pan seared pot stickers and crab ragoons.  Amazing flavor and amazing service. Will be back...,92591
172,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Brittany P.,"Murrieta, CA",4/28/2018,5,10 of 10.   of. food i had. pad. thai .  i  fell in favor.   i sould. eat. here.  eat.   i   love. sushi here.    i sould.   come. here.   wolf it. down,92591
173,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Jasmine H.,"Menifee, CA",8/4/2019,3,"1st time ever going to a P.F. Chang's do I didn't know what to expect. I think I still prefer mom & pop Chinese places over this alright the food was good. The place was crowded at all so we were sat immediately & places our orders. The waitress was very attentive. We ordered the lettuce wraps to start with. They seemed to be pretty popular, most people they're were ordering them. I got the pepper chicken & he got some beef thing. Both were good. They told us they were out of the shareable rice containers so we got got mini rice dishes with our food. Seemed like we were shorted a little bit. But the waitress was kind enough to bring extra rice when she packed our left overs. Nice place for a date",92591
174,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Marie C.,"Riverside, CA",6/30/2019,3,"The fruit time we went I  ate years it was super good and the portions were great. We went back a mo th or so later and had the complete opposite the food was ok and th portions were small. The booths have you sit crazy low in the seat, as if the padding isnt good and the service is hit or miss",92591
175,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Dorothy H.,"Murrieta, CA",9/8/2018,5,"I enjoyed my two visits at this location. We ate at the bar, watched a game Etcetera...Nice! Thank you.",92591
176,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",John P.,"Irvine, CA",12/1/2018,4,"Solid PF Changs experience. I'm a fan of PF Changs in general so I enjoy this place. Good service, solid PF Changs food. If you are going on a Friday or Saturday night though and want your feed to go, call way in advance because the kitchen can get a bit backed up.",92591
177,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",DJ R.,"Murrieta, CA",4/21/2018,1,Received non existent service when the bartender decided to assign himself to our table instead of transferring us to an actual server like we asked.  All about the few bucks I guess.,92591
178,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Brian H.,"Temecula, CA",4/8/2018,5,"If you go to PF Chang's, make sure you ask for Jade.  We went tonight for my wife's birthday and she provided outstanding service.  The food was great but her attitude and service was even better.  Thanks for a great dinner experience Jade!",92591
179,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Anthony C.,"San Diego, CA",7/8/2018,1,"I came on my lunch break, and asked my waitress what she recommended for a good lunch dish. She told me that she would suggest the Thai noodles ""we've made a lot of better changes to this entree"" so I trusted her! Let me tell you the entree was horrible!!!!!!! It had only a little amount of meat on it and after a few bites I told her. I didn't like it at all and I wanted to order something else! She then had the worst attitude towards me after that! She brought my bill and she still charged me for that entree after I explained how unhappy I was! This was the worst P.F. Chang's I've ever been a guest at!",92591
180,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Jay L.,"Murrieta, CA",10/31/2018,5,Atmosphere is a little loud at times but love this place. Great food too. Had a wait staff being trained so it slowed down our service a bit however I. Rating this off of all my experiences,92591
181,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Jarret S.,"Tustin, CA",8/3/2018,5,"Came here with my girlfriend for by birthday on a Friday night. Everything was perfect upon arrival. The estimated wait time was spot on. Katie, our server, was like a wizard the entire experience. Table was cleaned, and waters were filled constantly. We enjoyed two delicious Mai Thai's, which were great. Crab Wontons and Pan fried Pork Dumplings to start, finished both completely. Then moved onto orange shrimp and sesame chicken. Everything was hot and delicious. Katie is an excellent servwem. Come here when it's busy and sit in her section!",92591
182,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Maria S.,"Long Beach, CA",6/23/2018,5,Five star service for the food and service provided by Mr. Kevin! Management please give this man a raise! He is by far the most amazing server...service like the one he provides is hard to come by.,92591
183,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Trevor J.,"Lake Elsinore, CA",2/15/2018,1,"You can get the same quality at panda express. At least panda gives you larger portions. If you want a mimosa, dont bother. They change 10 dollars for a tiny glass that is 80 percent orange juice.",92591
184,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Stephanie B.,"Corona, CA",3/2/2016,2,"Gosh this was pretty bad. I was meeting my parents for dinner and we decided to sit in the bar to enjoy some happy hour prices. We initially weren't ready to order all our drinks but my dad did order a beer. It took probably ten minutes to get even though we were sitting right next to the bar. We ordered the rest of the fountain drinks and had to wait another 10 minutes to get them. Then another 10-15 minutes to order. Not a good way to start off our meal.Luckily the food came out very quickly, but that pretty much the only saving grace. We tried a few appetizers from the Happy Hour menu: the California Roll, the Ahi, and some chicken tacos. All of these were fine but by no means extraordinary- even for happy hour prices. For the main course we had the Orange Chicken, Lo Mein, and Fried Rice. The Orange Chicken was disgusting. It tasted like ketchup and the chicken pieces varied a lot in texture: some were spongy, some were solid like tofu, and others seemed right.  It was gross not knowing what I was going to get with each bite- like a bag of Bernie Botts Every Flavor Beans. The Lo Mein and the Fried Rice were fine (though the Lo Mein wasn't very hot), but not worth the restaurant prices at all.When the server came out and asked how everything was, we hesitated because we didn't want to be rude. My mom pipped up and asked her if the chicken looked right, explaining that it didn't seem like it was orange chicken at all. The server said yes, and pointed out that there were slices of Oranges in it, before walking away. It seemed like she was trying to make us feel dumb instead of sympathizing with an obviously disappointed customer. Overall, I would say skip it if you can. Honestly, Panda Express is a hundred times better and a third of the price, with much quicker service.",92591
185,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Kristian W.,"Murrieta, CA",5/21/2018,5,Rochelle and Ariel are the reasons I continue to return. Rochelle remembered me because when I first went in she complimented my highlight and I am flattered she recalls when i came in. She's beautiful and has a warm genuine personality. I know to only come in on the weekend for Ariel.,92591
186,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Paul M.,"Oceanside, CA",8/17/2018,5,Every time we come to PF Chang's we are thrilled. Our host Katie was very knowledgeable about our menu and was very professional and kind. Love this place.,92591
187,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Scherry B.,"Hemet, CA",8/29/2014,5,Always my favorite ! Must always have the chicken lettuce wraps and Mongolian beef ! Fiesta breez iced tea too!,92591
188,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Jacob C.,"Corona, CA",7/29/2019,1,"Service was great, food sucked. I expected way better from this place. We ordered calamari and vegetables. First off, we ordered calamari and vegetables, the only thing remotely close to vegetables where the deep fried spinach leafs. No other vegetables at all. That was very confusing from the start. Obviously the chefs don't care or the menu needs to be re-worded. The calamari was very salty and tasted like seasoned onion rings with rubbery squid inside. Just gross and something else, we noticed there were a lot of deep fried crispy balls of nothing on the plate. No squid in them. Again, confusing. What are we actually paying for? This cost $12. But it felt like $5 street food. Poorly cooked. Poorly thought out. Just hideous. Based on other reviews, I see I'm not alone here. Definitely won't be back. For a summer day at a busy mall, they were dead, like no one was in the restaurant. But now I totally see why.",92591
189,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Greg A.,"Moreno Valley, CA",2/17/2018,3,Service was great but the food was not. The price did not match the meal. The Mangolian Noodles at the Mall are WAY BETTER!!,92591
190,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",J T.,"Temecula, CA",2/5/2020,2,"My Wife and I thought we could pop in for our favorite lunch at 2:00 pm. We figured it would be less busy. We got seated right away and then we sat.... and waited. The other tables were empty. The table was sticky. I mentioned this to the seater and greeter (matre d??). We waited for server, greeter came back and cleaned the table.We waited 10 minutes before getting a server. She took our order. We ate then asked for a take out box and bill. We waited ... and waited. I tried to pay at the front but they don't accept money,but was sent to the bar. The bartender said she could not take money, that I had to wait for server. Matre d went to find server. Finally server showed up to explain she was busy with another table. ONLY 3 TABLES being used in entire restaurant!. Then she had someone else bring a bag. 20 min after asking for bag and finishing eating we were able to leave. Big Thanks to the Matre d. So-so foodl  Bad experience over all.  Just not worth the trouble.",92591
191,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",D Y.,"Los Angeles, CA",11/2/2015,2,"Two stars only for cold beer on tap, nice bar, good location and that's it. I'm 99.9% positive that the food is all microwaved and that nothing on the menu is prepared fresh. Most P.F. Chang's have kitchens you can see into with chefs. This location, the kitchen is completely closed off and the food is rarely hot. Pricey for microwave food.",92591
192,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Teresa H.,"Temecula, CA",9/18/2017,2,"I love this place! But not tonight. The service has really gone downhill. We sat at the bar as usual, but tonight we literally had to wave our hands and say ""hey"" to get someone to take our order. An this in a 30% full bar. Shouldn't be this much work. Manager, you may want to enforce a policy of no cell phones in the floor. One bartender spent most of our time there on her cell phone, ignoring everyone at the bar drinking out of a dickies barbecue cup. Begging for someone to take our order, then waving someone down to bring us a set up, well after our food arrived. Manager where are you?? You may want to show your face a little more. We were looking for you! 1.5 hours and not a sighting. We've been coming here since you've opened, but next time we will rethink. Your staff obviously needs more oversight.",92591
193,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Steven G.,"San Jacinto, CA",10/7/2015,2,"How many times have you gone somewhere and expected the level of cuisine to be as highly regarded as the name attached to it?  Well such was the case today when I took my mother for a birthday lunch at PF Chang's in Temecula.  Unfortunately the lobster avocado sushi roll was less than average and we were seated next to a register.  The only thing that saved the lunch was halfway decent service, but overall I would not waste time going back when the Yard House is in the same shopping center.  I wish I had pictures of one of the sloppiness sushi rolls I've ever witnessed.",92591
194,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Tonya W.,"Murrieta, CA",7/15/2014,4,Service was a little slow but the food is flavorful and worth the wait. Order the entree for two for the best value!The children's chicken lo-main was delicious with plenty to bring home for later.,92591
195,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Hannah D.,"Fort Mohave, AZ",6/22/2018,5,P.f Changs food was delicious and it by far is one of the nicer Chinese bistros in town and i would definately reccomend it to my friends and family,92591
196,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Anil K.,"San Marcos, CA",4/26/2018,5,This Sunday me and my husband decided to go in p f Chang I proud my decision it was so good here food service environment everything was awesome. The main thing of this restaurant the lady jade she was super duper in her profession. Her smile attracts the customers. Thanks for everything guys good job everyone.,92591
197,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Christine P.,"Fallbrook, CA",11/18/2018,2,"So I haven't been to a P.F. Chang's in about 8 years.  And wow, has it changed for the worse.  I ordered a steamed Buddha's Feast and got barely warmed broccoli, asparagus, and lukewarm tofu slices...with zero seasoning.  No seasoning AT ALL.  I asked for their hot sauces (they used to offer a variety of sauces and hand mix them for you) and was offered Sriracha or some kind of ""paste"".  I resignedly opted for the Sriracha and added some soy sauce that was left out on the table.  But basically I spent $16 plus tip for grocery store frozen vegetables and 3rd party condiments.  I was so shocked and disappointed that it seemed pointless to say anything.  I just feel compelled to express how scammed I feel.  I give 2 stars because at least the server and host were friendly and attentive.",92591
198,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Crystal G.,"Temecula, CA",6/12/2019,5,I am super impressed this was my first time going to P.F. Chang's and it was delightful the atmosphere was welcoming and the design was beautiful the table was very clean and the customer service  was out of this world I wish I got the name of the employee and I wish I had my money on me because if I had that much I would have tipped her 2 times the check and I I don't think I can even explain how the food tasted  if I had a job and money I would probably live off this stuff there is almost probably more than enough to have 2 days of dinner and lunch leftovers for 1 person. P.F. Chang's made my day after I had gone through a stressful situation not only did the food fill me up but it put me in a way better mood I hope I come back and especially with some of my friends it one Thank You P.F. Chang's for a great family meal with my mom and grandma and being so kind when my grandma was having some issues hope to see you again and eat your fabulous food.,92591
199,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Autumn R.,"Temecula, CA",7/13/2018,5,This was only my second time actually dining in here and I had such a wonderful experience. Me and one of my girlfriends came in for dinner before our GNO! We were sat right away and our server Chris was amazing. He had us laughing the whole time and always made sure we had what we needed with smile on his face. It was a great start to our night and I will definitely be back! Thanks again Chris!,92591
200,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Mrs. S.,"San Diego, CA",3/25/2018,4,Are here first thing when they opened. The food was very good. The service was average. Pricey for lunch but nice once and a while.,92591
201,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Kristen B.,"Temecula, CA",11/5/2016,4,"Came here today for lunch. I love their chicken lettuce wraps, so much flavor! We also got the Pad Thai with shrimp which was pretty good. Be careful slurping the noodles though, because at one point some of the sauce splashed into my eye and it burned like crazy. I thought you used to get complimentary wonton chips or something? Maybe I'm mistaken... Our waitress was really nice, food came out relatively quick. When we first arrived the hostess asked if we'd like a kid's menu for our 4 month old baby, my husband and I got a kick out of that. The only menu decision the baby has to make is right vs left lol...",92591
202,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Vandelina C.,"Beaumont, CA",1/4/2018,5,I love of Chang's. I like their ginger chicken and broccoli. Always good. We have been to several locations and every one always has good customer service and good food! I would recommend PF Chang's to anyone looking for good food!!,92591
203,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Mye Laurence O.,"Winchester, CA",5/17/2015,1,Food were very good but oh men! The Waiting is too long! Cant stand it.. !!!!!!!!!!Weve been waiting for i think 45 mins and so ...,92591
204,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Lola G.,"Murrieta, CA",8/19/2017,2,"We went here for my husband's birthday lunch. We got seated, they took our order, served our food and that's it. I would like to thank our waitress who never checked up on us. No refills on our drinks, didn't ask us about our food. I had to get the check from the bus boy because our waitress was too busy to even see us once our food was served. Once she came with the check she asked if I wanted a refill. I said * umm no thanks we are already leaving* I'm just surprised she didn't ask me if I wanted a box to go? Oh wait I forgot , again I had to get that from the bus boy cleaning the tables next to us. The food was mediocre, panda has better tasting food than this place. Next time I'll stick to the PF CHANGS in Encinitas. Much better there . Thanks for a crap birthday lunch.",92591
205,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Elizabeth G.,"Menifee, CA",2/17/2019,1,"Panda Express is way better!! Lo mein was nothing but veggies and rarely any noodles. 3 entrees, 2 lemonade drinks, and appetizer for $100!!",92591
206,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Lara J.,"New York, NY",10/20/2015,4,"Loved this location! I love the consistency to food safety at all PF Chang's locations (I have celiac). My food is always tasty, hot and fresh. The restaurant is always clean and the servers are professional. I had a few odd issues with this location.In a Dallas PF Chang's, I was told the sweet chili sauce my husband asked for was gluten free, in case I wanted to have it too. That was great service! But even so, I didn't have any while there. I ordered the fried rice from this Temecula location and asked for the sweet chili sauce. The server brought it and left and I dipped my chicken in and ate away. The chicken was really good and I jokingly asked if if they were sure they brought me the right food. She said they did, but that she didn't think the sweet chili sauce was GF. WHAT???!! She ran back to ask the chef and confirmed with me that it was not. So my dad and I packed up our food and cancelled our movie plans so that I could sit at home and wait for me to get sick. I never did get sick.I went back to this location a few days later (did not ask for the sweet chili sauce). I happened to tell our server about it though, and she went back to check. The chef (?) came out and told me the sweet chili sauce IS GF. Hmm. So that's issue #1. Issue # 2 happened that second visit- the server packed up my barely touched food (it was delicious, but my friend and I were talking too much to eat). I had a massage scheduled just after anyway, and would eat right after. However, I get home and realize my food had been packed without the rice or the lemon sauce! It was just a slab of chicken! I called and spoke with Lauren, a manager, and she told me she would send me a gift card. I don't live near a PF Chang's and she said I could come in a couple days later after 3 for a replacement. However I never did get in as we were busy with wedding plans and now I am back home. I may call and ask for that gift card anyway for my next trip. I still only deducted a star for all of that- I've eaten in four different locations and they have all been solid. For the effort PF Chang's puts forth for celiacs, and the tasty meals, I can hardly fault them all for these issues.",92591
207,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Lisa C.,"Escondido, CA",1/3/2019,1,Here at 230 on a Thursday waiting 15 minutes for a table when 40 empty tables.  I believe they are waiting for more servers.,92591
208,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Rachel B.,"Temecula, CA",11/24/2018,1,"Wow, truly disappointed that I chose this restaurant for my birthday dinner last night. Admittedly, we were a few minutes early for our reservation, but despite our waitress not being on schedule yet, I am sure someone could have brought us drinks. Then when she did come to take our drink order, every one of us were thrown aback at how she wasn't writing it down as she stared off in the distance and didn't get the order right as she repeated it back.  (4/6 of us ordered water with lemon...which came with no lemons).  Our appetizers came out separately. Our soup arrived and was still being served as entrees started trickling to the table. They have reduced the size of each plate but not the price. Nothing was terribly hot. At all. Then my son ordered a pomegranate lemonade, which we later realized came from the bar, but was FULL of ice and no refill is allowed. Also, despite telling them it was my birthday, there was no acknowledgement of that when we ordered two desserts! We went the The Cheesecake Factory the day before Thanksgiving. It was only the second day it was opened and it was amazing!!! We'll stick to that restaurant and never darken the door of P.F. Chang's again.",92591
209,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Rich S.,"Lake Arrowhead, CA",6/19/2017,3,"This use to be one of my favorite weekly places to eat but every time I go it seems they change the menu, raise prices and change recipes? Why mess up what was working? They were once packed and now not so much, fix your model, go back to the basics and original menu. Had Kung pal scallops every time I went, no mas? Calamari app is different, prices go up and quality goes down, really a shame, loved this place",92591
210,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Jim H.,"Menifee, CA",5/9/2015,1,"This restaurant is extremely busy, wait times can be long. Call ahead for  reservations , was seated immediately after arriving.  Waitress was really nice, offered me a special $2 Stone IPA, changing vendors and trying to get rid of the keg, had one glass to find out the special was over.. Really? OK, I moved on , asked for an other IPA on tap. Only 3 beers on tap. No bottled IPA or Guinness. As a matter or fact almost no beer on the menu at all. Well, settled with Coors light. Here comes dinner,  family style entrees are extremely small portions for the prices.  Quality  of the food is OK, not the greatest for what you are paying. Overall nice place, great service , but food entrees too pricy and beer selections very limited.  I came for the over all experience. This restaurant lacked a couple key points. Food and Beverage. That's why we came. Almost like a hotel having a horrible bed and shower. That is what I am paying for.  Mediocre for the over priced menu.",92591
211,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Kristine S.,"Temecula, CA",8/5/2017,1,Giving a one star because of the horrible service I just received . Walk in with my boyfriend and right off the back the girls up front were very unprofessional and rude . They say 10 mins to be seated. I nicely asked why it takes 10 mins to wipe a table down. She gives a rude look and wipes it down. The girl than seats  us. She rudely says the table is damp. And starts making me feel very uncomfortable and stares me down . My boyfriend than says why are you looking at her like that. He than walks to her and asks her name while she was talking about me to the other girls up front (I still have no idea why) Felt super uncomfortable and left . I love of P.F. Chang's but after the way I was treated I won't be back.,92591
212,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Charlie W.,"Applegate, CA",10/26/2017,5,"We love this place.  Jade was our server and she is absolutely awesome.  It was free sushi night and we pretty much ordered off the happy hour menu.  2 Spicy tuna rolls, chicken lettuce wrap, 2 chicken egg rolls, 2 glass of Sangria and 2 mini deserts for the wife and I.  All for 25 bucks.  If you can request Jade, do it.",92591
213,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Anthony A.,"Temecula, CA",3/15/2019,5,"Came here with the ole lady, staff was extremely nice, very patient, seemed like they were on top of everything. Great job!",92591
214,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",R.Scott H.,"Canyon Lake, CA",1/25/2016,4,"We love going out for a nice dinner on date night. We went to PFChangs to enjoy an evening out. Upon arriving the front desk was a little overwhelmed with the crowd waiting. Would have been nice to been invited to wait at the bar. We waited about 40 minutes at the bar on the outside. We were seated near the waiters breezeway from the kitchen so there was a lot of traffic. The Food was awesome we had spring rolls,edamame,Korean bbq chicken and veggie lo mein. All the food was fantastic and our waiters were very attentive. We will return and try more items.",92591
215,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Kurt K.,"Temecula, CA",6/28/2015,5,"My wife and I love coming to this location!Since my wife has Celiac Disease and other food allergies, there are not many restaurants that we can enjoy. P.F. Chang's, however, offers a separate and quite extensive gluten-free menu. Whether we are dining-in, dining-out or sitting at the bar, every server is knowledgeable about the food ingredients, preparation and options.In addition, the servers have always been pleasant and have gone out of their way to make our experience comfortable with thoughtful gestures such as suggesting gluten-free soy sauce or double-checking to ensure our tea has no gluten in it.Last but not least, the food at this location is top-notch. Whether gluten free or off the main menu, every dish we've ordered has been consistently delicious. Truly.",92591
216,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Kevan S.,"Menifee, CA",12/19/2017,5,"Lunch was awesome! We had the best food, best server and best overall experience. It was our first time in for a while and wasn't sure what to order. Jake recommended the chicken lettuce wraps, Mongolian Beef and Honey chicken because they are a popular choice. He also recommended the banana spring rolls for desert and We loved the ice cream. We'll definitely be back and request Jake as our enthusiastic server.",92591
217,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Shara H.,"Camp Pendleton North, CA",12/16/2018,2,"This is probably one of the worst P.F. Changs's I have gone to. I asked the host to make sure they brought a cake for my brother that had a bad day (it was his birthday) I talked to her and selected one saying I will pay for it. When the time came I asked the waiter if they were going to do it anytime soon, he said they needed a membership card if not it will have to be a small one. I have always celebrated my birthday here and wanted my brother to have a good time and their service they gave us with the cake end up running the rest of his night",92591
218,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Jessica S.,"Temecula, CA",3/12/2018,3,Highly priced for only decent Chinese food. The food is good but it is nothing special. If you want good Chinese food I recommend red ginger. Similarly priced but for more portions and better quality,92591
219,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Ashley F.,"San Diego, CA",3/23/2016,4,"This is one the restaurants that offer gluten free and still tastes amazing! Super friendly, up beat, and always welcoming. I have been out on the patio , the inside bar, and at the dining tables. Not a bad seat in any section. The food is always delicious served hot and as quickly as you would expect for stir-fry food. I give it four stars and not five only for the fact it is a disappointment to have to park and pay the meter just to pick up to go orders. Other than that I do t think there's much they could do that would make me not want to eat here!",92591
220,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Julian T.,"Winchester, CA",7/2/2016,5,7/2/2016 8:30pm. Wow!!! My wife and I stop by to have some dinner and all I can say food was great and we got so lucky to get Allison once again! Her customer service can not compare with anybody else. We will be back again.,92591
221,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",Christina T.,"Scripps Ranch, San Diego, CA",7/23/2015,5,5 STARS ALL AROUND!! We received excellent service and was seated within 5 mins as a walk in. The waitress was attentive and sweet. We usually bring the kids with us but this time it was just Mom & Dad.,92591
222,"40762 Winchester Rd Ste 400 Promenade Temecula Temecula, CA 92591",George A.,"Beverly Hills, CA",11/21/2018,1,I went there today sat at the bar for 20 min no one came to ask what I want there was a lady seems like she just start working there supposed to be bartender but she was talking to people at the tables then she came and start typing at the computer one letter by one like 1st grade it was obvious Ethan I'm not gonna a have my good in next hour so I left. This is a second location I tried in last month it seems like P.F. change managements is getting slow and don't care about their stores anymore never go there again.,92591
